lemma,"poscode","surface"
Gurney,"0","Gurney"
Gurupi,"0","Gurupi"
Gusau,"0","Gusau"
Gustavia,"0","Gustavia"
Gustavus,"0","Gustavus"
Guwahati,"0","Guwahati"
Guymon,"0","Guymon"
Guyuan,"0","Guyuan"
Gwadar,"0","Gwadar"
Gwalior,"0","Gwalior"
Gwert,"0","Gwert"
Gwinn,"0","Gwinn"
Gyor,"0","Gyor"
Gyumri,"0","Gyumri"
Haa Dhaalu Atoll,"0","Haa Dhaalu Atoll"
Hachijojima,"0","Hachijojima"
Hafr Al-batin,"0","Hafr Al-batin"
Hagerstown,"0","Hagerstown"
Hagfors,"0","Hagfors"
Hahn,"0","Hahn"
Haifa,"0","Haifa"
Haikou,"0","Haikou"
Hail,"0","Hail"
Hailar,"0","Hailar"
Hailey,"0","Hailey"
Haines Junction,"0","Haines Junction"
Haines,"0","Haines"
Haiphong,"0","Haiphong"
Hakkari,"0","Hakkari"
Hakodate,"0","Hakodate"
Half Moon Bay,"0","Half Moon Bay"
Haliburton,"0","Haliburton"
Halifax,"0","Halifax"
Hall Beach,"0","Hall Beach"
Halli,"0","Halli"
Halls Creek,"0","Halls Creek"
Halmstad,"0","Halmstad"
Hamadan,"0","Hamadan"
Hamar,"0","Hamar"
Hamburg,"0","Hamburg"
Hamhung,"0","Hamhung"
Hami,"0","Hami"
Hamilton Island,"0","Hamilton Island"
Hamilton,"0","Hamilton"
Hammerfest,"0","Hammerfest"
Hampton,"0","Hampton"
Hana,"0","Hana"
Hanamaki,"0","Hanamaki"
Hanau,"0","Hanau"
Hancock,"0","Hancock"
Handan,"0","Handan"
Hangzhou,"0","Hangzhou"
Hannover,"0","Hannover"
Hanoi,"0","Hanoi"
Hanzhong,"0","Hanzhong"
Hao Island,"0","Hao Island"
Harare,"0","Harare"
Harbin,"0","Harbin"
Hargeisa,"0","Hargeisa"
Harlingen,"0","Harlingen"
Harrisburg,"0","Harrisburg"
Harrison,"0","Harrison"
Harstad/Narvik,"0","Harstad/Narvik"
Hartford,"0","Hartford"
Hartsville,"0","Hartsville"
Hassi Messaoud,"0","Hassi Messaoud"
Hasvik,"0","Hasvik"
Hat Yai,"0","Hat Yai"
Hatay,"0","Hatay"
Hattiesburg,"0","Hattiesburg"
Hattiesburg/Laurel,"0","Hattiesburg/Laurel"
Haugesund,"0","Haugesund"
Havana,"0","Havana"
Havre,"0","Havre"
Havre-Saint-Pierre,"0","Havre-Saint-Pierre"
Hawarden,"0","Hawarden"
Hawthorne,"0","Hawthorne"
Hay River,"0","Hay River"
Hayden,"0","Hayden"
Hayman Island,"0","Hayman Island"
Hays,"0","Hays"
Hayward,"0","Hayward"
Hazleton,"0","Hazleton"
Healy,"0","Healy"
Hearst,"0","Hearst"
Hechi,"0","Hechi"
Hefei,"0","Hefei"
Heho,"0","Heho"
Heihe,"0","Heihe"
Helena,"0","Helena"
Helgoland,"0","Helgoland"
Helsinki,"0","Helsinki"
Hemavan,"0","Hemavan"
Henderson,"0","Henderson"
Hengchun,"0","Hengchun"
Hengyang,"0","Hengyang"
Heraklion,"0","Heraklion"
Herat,"0","Herat"
Heringsdorf,"0","Heringsdorf"
Hermosillo,"0","Hermosillo"
Hervey Bay,"0","Hervey Bay"
Hewandorra,"0","Hewandorra"
Hibbing,"0","Hibbing"
Hickory,"0","Hickory"
Hierro,"0","Hierro"
High Level,"0","High Level"
Hillsboro,"0","Hillsboro"
Hilo,"0","Hilo"
Hilton Head Island,"0","Hilton Head Island"
Hiroshima,"0","Hiroshima"
Hiva-oa,"0","Hiva-oa"
Ho Chi Minh City,"0","Ho Chi Minh City"
Hobart,"0","Hobart"
Hobbs,"0","Hobbs"
Hodeidah,"0","Hodeidah"
Hoedspruit,"0","Hoedspruit"
Hof,"0","Hof"
Hofn,"0","Hofn"
Hohenems,"0","Hohenems"
Hohhot,"0","Hohhot"
Hokitika,"0","Hokitika"
Hola,"0","Hola"
Holdredge,"0","Holdredge"
Holguin,"0","Holguin"
Holland,"0","Holland"
Hollywood,"0","Hollywood"
Holman Island,"0","Holman Island"
Holy Cross,"0","Holy Cross"
Homer,"0","Homer"
Homestead,"0","Homestead"
Hondo,"0","Hondo"
Hong Kong,"0","Hong Kong"
Honiara,"0","Honiara"
Honington,"0","Honington"
Honningsvag,"0","Honningsvag"
Honolulu,"0","Honolulu"
Hooker Creek,"0","Hooker Creek"
Hoonah,"0","Hoonah"
Hooper Bay,"0","Hooper Bay"
Hope,"0","Hope"
Hopedale,"0","Hopedale"
Hopkinsville,"0","Hopkinsville"
Hoquiam,"0","Hoquiam"
Horn Island,"0","Horn Island"
Hornepayne,"0","Hornepayne"
Horsham,"0","Horsham"
Horta,"0","Horta"
Hoskins,"0","Hoskins"
Hot Springs,"0","Hot Springs"
Hotan,"0","Hotan"
Houghton Lake,"0","Houghton Lake"
Houlton,"0","Houlton"
Houston,"0","Houston"
Howard,"0","Howard"
Hrodna,"0","Hrodna"
Huánuco,"0","Huánuco"
Huahine Island,"0","Huahine Island"
Hualien,"0","Hualien"
Huambo,"0","Huambo"
Huangshan,"0","Huangshan"
Huangyan,"0","Huangyan"
Huatulco,"0","Huatulco"
Huay Xai,"0","Huay Xai"
Hubli,"0","Hubli"
Hudiksvall,"0","Hudiksvall"
Hudson Bay,"0","Hudson Bay"
Hue,"0","Hue"
Huesca,"0","Huesca"
Hughenden,"0","Hughenden"
Hughes,"0","Hughes"
Hultsfred,"0","Hultsfred"
Humaita,"0","Humaita"
Humberside,"0","Humberside"
Humera,"0","Humera"
Hunter Aaf,"0","Hunter Aaf"
Huntington,"0","Huntington"
Huntsville,"0","Huntsville"
Hurghada,"0","Hurghada"
Huron,"0","Huron"
Husavik,"0","Husavik"
Huslia,"0","Huslia"
Hutchinson,"0","Hutchinson"
Hwange National Park,"0","Hwange National Park"
Hydaburg,"0","Hydaburg"
Hyderabad,"0","Hyderabad"
Hyeres,"0","Hyeres"
Hyvinkaa,"0","Hyvinkaa"
Iasi,"0","Iasi"
Ibadan,"0","Ibadan"
Ibague,"0","Ibague"
Ibaraki,"0","Ibaraki"
Ibiza,"0","Ibiza"
Idaho Falls,"0","Idaho Falls"
Ie,"0","Ie"
Ifuru,"0","Ifuru"
Igarka,"0","Igarka"
Igiugig,"0","Igiugig"
Igloolik,"0","Igloolik"
Ignace,"0","Ignace"
Iguazu Falls,"0","Iguazu Falls"
Ikaria,"0","Ikaria"
Ikela,"0","Ikela"
Iki,"0","Iki"
Ilam,"0","Ilam"
Ilebo,"0","Ilebo"
Iles De La Madeleine,"0","Iles De La Madeleine"
Ilford,"0","Ilford"
Ilheus,"0","Ilheus"
Iliamna,"0","Iliamna"
Illizi,"0","Illizi"
Iloilo,"0","Iloilo"
Ilorin,"0","Ilorin"
Ilulissat,"0","Ilulissat"
Imbaimadai,"0","Imbaimadai"
Immokalee ,"0","Immokalee "
Imo,"0","Imo"
Imperatriz,"0","Imperatriz"
Imperial,"0","Imperial"
Imphal,"0","Imphal"
In Salah,"0","In Salah"
Independence,"0","Independence"
Indian Mountains,"0","Indian Mountains"
Indian Springs,"0","Indian Springs"
Indianapolis,"0","Indianapolis"
Indore,"0","Indore"
Indreabhan,"0","Indreabhan"
Ingeniero Jacobacci,"0","Ingeniero Jacobacci"
Ingolstadt,"0","Ingolstadt"
Inhambane,"0","Inhambane"
Inis Mor,"0","Inis Mor"
Inisheer,"0","Inisheer"
Inishmaan,"0","Inishmaan"
Innisfail,"0","Innisfail"
Innsbruck,"0","Innsbruck"
Inongo,"0","Inongo"
Inta,"0","Inta"
Interlaken,"0","Interlaken"
International Falls,"0","International Falls"
Inukjuak,"0","Inukjuak"
Inuvik,"0","Inuvik"
Invercargill,"0","Invercargill"
Inverell,"0","Inverell"
Inverness,"0","Inverness"
Inyokern,"0","Inyokern"
Ioannina,"0","Ioannina"
Iowa City,"0","Iowa City"
Ipatinga,"0","Ipatinga"
Ipiales,"0","Ipiales"
Ipoh,"0","Ipoh"
Ipota,"0","Ipota"
Iqaluit,"0","Iqaluit"
Iquique,"0","Iquique"
Iquitos,"0","Iquitos"
Iringa,"0","Iringa"
Irkutsk,"0","Irkutsk"
Iron Mountain,"0","Iron Mountain"
Isafjordur,"0","Isafjordur"
Ishigaki,"0","Ishigaki"
Ishurdi,"0","Ishurdi"
Isiro,"0","Isiro"
Isla Mujeres,"0","Isla Mujeres"
Islamabad,"0","Islamabad"
Island Lake,"0","Island Lake"
Islay,"0","Islay"
Isle Of Man,"0","Isle Of Man"
Islip,"0","Islip"
Isparta,"0","Isparta"
Istanbul,"0","Istanbul"
Itaituba,"0","Itaituba"
Itaperuna,"0","Itaperuna"
Ithaca,"0","Ithaca"
Ittoqqortoormiit,"0","Ittoqqortoormiit"
Ivalo,"0","Ivalo"
Ivano-Frankivsk,"0","Ivano-Frankivsk"
Ivanovo,"0","Ivanovo"
Ivujivik,"0","Ivujivik"
Iwami,"0","Iwami"
Iwojima,"0","Iwojima"
Izhevsk,"0","Izhevsk"
Izmir,"0","Izmir"
Izumo,"0","Izumo"
Jaén,"0","Jaén"
Jabalpur,"0","Jabalpur"
Jabiru,"0","Jabiru"
Jacksn Hole,"0","Jacksn Hole"
Jackson,"0","Jackson"
Jacksonville NC,"0","Jacksonville NC"
Jacksonville,"0","Jacksonville"
Jaffna,"0","Jaffna"
Jaipur,"0","Jaipur"
Jaisalmer,"0","Jaisalmer"
Jakar,"0","Jakar"
Jakarta,"0","Jakarta"
Jalalabad,"0","Jalalabad"
Jalapa,"0","Jalapa"
Jambi,"0","Jambi"
Jamestown,"0","Jamestown"
Jammu,"0","Jammu"
Jamnagar,"0","Jamnagar"
Jamshedpur,"0","Jamshedpur"
Jan Mayen,"0","Jan Mayen"
Janesville,"0","Janesville"
Jaqué,"0","Jaqué"
Jasper,"0","Jasper"
Jayapura,"0","Jayapura"
Jeddah,"0","Jeddah"
Jefferson City,"0","Jefferson City"
Jenpeg,"0","Jenpeg"
Jeremie,"0","Jeremie"
Jerez,"0","Jerez"
Jersey,"0","Jersey"
Jessore,"0","Jessore"
Jesup,"0","Jesup"
Jhunju,"0","Jhunju"
Ji-Paraná,"0","Ji-Paraná"
Jiamusi,"0","Jiamusi"
Jiayuguan,"0","Jiayuguan"
Jijel,"0","Jijel"
Jijiga,"0","Jijiga"
Jimma,"0","Jimma"
Jinan,"0","Jinan"
Jingdezhen,"0","Jingdezhen"
Jinghonggasa,"0","Jinghonggasa"
Jining,"0","Jining"
Jinzhou,"0","Jinzhou"
Jiujiang,"0","Jiujiang"
Jiuzhaigou,"0","Jiuzhaigou"
Jiwani,"0","Jiwani"
Jixi,"0","Jixi"
Joacaba,"0","Joacaba"
Joao Pessoa,"0","Joao Pessoa"
Jodhpur,"0","Jodhpur"
Joenkoeping,"0","Joenkoeping"
Joensuu,"0","Joensuu"
Johannesburg,"0","Johannesburg"
Johnston Island,"0","Johnston Island"
Johnstown,"0","Johnstown"
Johor Bahru,"0","Johor Bahru"
Joinville,"0","Joinville"
Joliet,"0","Joliet"
Jolo,"0","Jolo"
Jomsom,"0","Jomsom"
Jonesboro,"0","Jonesboro"
Joplin,"0","Joplin"
Jorhat,"0","Jorhat"
Jos,"0","Jos"
Jose de San Martin,"0","Jose de San Martin"
Juanjui,"0","Juanjui"
Juara,"0","Juara"
Juazeiro Do Norte,"0","Juazeiro Do Norte"
Juba,"0","Juba"
Juina,"0","Juina"
Juist,"0","Juist"
Juiz De Fora,"0","Juiz De Fora"
Juiz de Fora,"0","Juiz de Fora"
Jujuy,"0","Jujuy"
Julia Creek,"0","Julia Creek"
Juliaca,"0","Juliaca"
Jumla,"0","Jumla"
Junction,"0","Junction"
Juneau,"0","Juneau"
Juruena,"0","Juruena"
Jwaneng,"0","Jwaneng"
Jyvaskyla,"0","Jyvaskyla"
Kaadedhdhoo,"0","Kaadedhdhoo"
Kabinda,"0","Kabinda"
Kabri Dehar,"0","Kabri Dehar"
Kabul,"0","Kabul"
Kadena,"0","Kadena"
Kaduna,"0","Kaduna"
Kaedi,"0","Kaedi"
Kagau Island,"0","Kagau Island"
Kagoshima,"0","Kagoshima"
Kahramanmaras,"0","Kahramanmaras"
Kahului,"0","Kahului"
Kaieteur,"0","Kaieteur"
Kaikoura,"0","Kaikoura"
Kailashahar,"0","Kailashahar"
Kaili,"0","Kaili"
Kaimana,"0","Kaimana"
Kaiser Lake Ozark,"0","Kaiser Lake Ozark"
Kaitaia,"0","Kaitaia"
Kajaani,"0","Kajaani"
Kake,"0","Kake"
Kalamata,"0","Kalamata"
Kalamazoo,"0","Kalamazoo"
Kalbarri,"0","Kalbarri"
Kalemie,"0","Kalemie"
Kalemyo,"0","Kalemyo"
Kalgoorlie,"0","Kalgoorlie"
Kalibo,"0","Kalibo"
Kaliningrad,"0","Kaliningrad"
Kalispell,"0","Kalispell"
Kalkgurung,"0","Kalkgurung"
Kalkmar,"0","Kalkmar"
Kalskag,"0","Kalskag"
Kaltag,"0","Kaltag"
Kaluga,"0","Kaluga"
Kalymnos,"0","Kalymnos"
Kamarang,"0","Kamarang"
Kamembe,"0","Kamembe"
Kamina Base,"0","Kamina Base"
Kamishly,"0","Kamishly"
Kamloops,"0","Kamloops"
Kamra,"0","Kamra"
Kamuela,"0","Kamuela"
Kananga,"0","Kananga"
Kanazawa,"0","Kanazawa"
Kandahar,"0","Kandahar"
Kandla,"0","Kandla"
Kaneohe Bay,"0","Kaneohe Bay"
Kangan,"0","Kangan"
Kangiqsualujjuaq,"0","Kangiqsualujjuaq"
Kangiqsujuaq,"0","Kangiqsujuaq"
Kangirsuk,"0","Kangirsuk"
Kangnung,"0","Kangnung"
Kangra,"0","Kangra"
Kankakee,"0","Kankakee"
Kano,"0","Kano"
Kanpur,"0","Kanpur"
Kansas City,"0","Kansas City"
Kao,"0","Kao"
Kaohsiung,"0","Kaohsiung"
Kaolack,"0","Kaolack"
Kapuskasing,"0","Kapuskasing"
Karachi,"0","Karachi"
Karaganda,"0","Karaganda"
Karaj,"0","Karaj"
Karamay,"0","Karamay"
Kardla,"0","Kardla"
Kariba,"0","Kariba"
Karimunjawa,"0","Karimunjawa"
Karlovy Vary,"0","Karlovy Vary"
Karlskoga,"0","Karlskoga"
Karlsruhe/Baden-Baden,"0","Karlsruhe/Baden-Baden"
Karlstad,"0","Karlstad"
Karluk,"0","Karluk"
Karonga,"0","Karonga"
Karpathos,"0","Karpathos"
Karratha,"0","Karratha"
Kars,"0","Kars"
Karumba,"0","Karumba"
Karup,"0","Karup"
Kasaba Bay,"0","Kasaba Bay"
Kasabonika,"0","Kasabonika"
Kasama,"0","Kasama"
Kasane,"0","Kasane"
Kashechewan,"0","Kashechewan"
Kashi,"0","Kashi"
Kasigluk,"0","Kasigluk"
Kasongo,"0","Kasongo"
Kasos,"0","Kasos"
Kassala,"0","Kassala"
Kassel,"0","Kassel"
Kastamonu,"0","Kastamonu"
Kastelorizo,"0","Kastelorizo"
Kastoria,"0","Kastoria"
Katherine,"0","Katherine"
Kathmandu,"0","Kathmandu"
Katowice,"0","Katowice"
Kauhava,"0","Kauhava"
Kaukura Atoll,"0","Kaukura Atoll"
Kaunas,"0","Kaunas"
Kavala,"0","Kavala"
Kavieng,"0","Kavieng"
Kawthoung,"0","Kawthoung"
Kayes,"0","Kayes"
Kayseri,"0","Kayseri"
Kazan,"0","Kazan"
Kedougou,"0","Kedougou"
Keene,"0","Keene"
Keetmanshoop,"0","Keetmanshoop"
Keewaywin,"0","Keewaywin"
Keffallinia,"0","Keffallinia"
Keflavik,"0","Keflavik"
Kegaska,"0","Kegaska"
Kelowna,"0","Kelowna"
Kelsey,"0","Kelsey"
Kelso,"0","Kelso"
Kemi,"0","Kemi"
Kemorovo,"0","Kemorovo"
Kempten,"0","Kempten"
Kenai,"0","Kenai"
Kendall-tamiami,"0","Kendall-tamiami"
Kendari,"0","Kendari"
Kenema,"0","Kenema"
Kengtung,"0","Kengtung"
Kenora,"0","Kenora"
Kenosha,"0","Kenosha"
Kentira,"0","Kentira"
Keokuk,"0","Keokuk"
Kerama,"0","Kerama"
Kerch,"0","Kerch"
Kerema,"0","Kerema"
Kericho,"0","Kericho"
Kerikeri,"0","Kerikeri"
Kerkyra/corfu,"0","Kerkyra/corfu"
Kerman,"0","Kerman"
Kerrville,"0","Kerrville"
Kerry,"0","Kerry"
Kerteh,"0","Kerteh"
Keshod,"0","Keshod"
Ketapang,"0","Ketapang"
Ketchikan,"0","Ketchikan"
Key Lake,"0","Key Lake"
Key West,"0","Key West"
Khabarovsk,"0","Khabarovsk"
Khajuraho,"0","Khajuraho"
Khalije Fars,"0","Khalije Fars"
Khamti,"0","Khamti"
Khanabad,"0","Khanabad"
Khanty-Mansiysk,"0","Khanty-Mansiysk"
Kharkov,"0","Kharkov"
Khartoum,"0","Khartoum"
Khasab,"0","Khasab"
Khatanga,"0","Khatanga"
Kherson,"0","Kherson"
Khmeinitskiy,"0","Khmeinitskiy"
Khon Kaen,"0","Khon Kaen"
Khorram Abad,"0","Khorram Abad"
Khost,"0","Khost"
Khovd,"0","Khovd"
Khudzhand,"0","Khudzhand"
Khuzdar,"0","Khuzdar"
Khwai River,"0","Khwai River"
Kiana,"0","Kiana"
Kiel,"0","Kiel"
Kieta,"0","Kieta"
Kiev,"0","Kiev"
Kiffa,"0","Kiffa"
Kigali,"0","Kigali"
Kigoma,"0","Kigoma"
Kikai,"0","Kikai"
Kikori,"0","Kikori"
Kikwit,"0","Kikwit"
Kilaguni,"0","Kilaguni"
Kili Island,"0","Kili Island"
Kilimanjaro,"0","Kilimanjaro"
Kill Devil Hills,"0","Kill Devil Hills"
Killeen,"0","Killeen"
Kimberley,"0","Kimberley"
Kimmirut,"0","Kimmirut"
Kindersley,"0","Kindersley"
Kindu,"0","Kindu"
King Cove,"0","King Cove"
King Island,"0","King Island"
King Khalid Mil.city,"0","King Khalid Mil.city"
King Salmon,"0","King Salmon"
Kingfisher Lake,"0","Kingfisher Lake"
Kingscote,"0","Kingscote"
Kingston,"0","Kingston"
Kingstown,"0","Kingstown"
Kinloss,"0","Kinloss"
Kinmen,"0","Kinmen"
Kinshasa,"0","Kinshasa"
Kinston,"0","Kinston"
Kipnuk,"0","Kipnuk"
Kirakira,"0","Kirakira"
Kiri,"0","Kiri"
Kiritimati,"0","Kiritimati"
Kirkenes,"0","Kirkenes"
Kirkland Lake,"0","Kirkland Lake"
Kirksville,"0","Kirksville"
Kirkuk,"0","Kirkuk"
Kirkwall,"0","Kirkwall"
Kirov,"0","Kirov"
Kirovograd,"0","Kirovograd"
Kiruna,"0","Kiruna"
Kisangani,"0","Kisangani"
Kish Island,"0","Kish Island"
Kismayu,"0","Kismayu"
Kissidougou,"0","Kissidougou"
Kissimmee,"0","Kissimmee"
Kisumu,"0","Kisumu"
Kitadaito,"0","Kitadaito"
Kitakyushu,"0","Kitakyushu"
Kitale,"0","Kitale"
Kithira,"0","Kithira"
Kittila,"0","Kittila"
Kiunga,"0","Kiunga"
Kivalina,"0","Kivalina"
Klagenfurt,"0","Klagenfurt"
Klamath Falls,"0","Klamath Falls"
Klawock,"0","Klawock"
Kleinsee,"0","Kleinsee"
Knobnoster,"0","Knobnoster"
Knoxville,"0","Knoxville"
Ko Samui,"0","Ko Samui"
Kobe,"0","Kobe"
Koblenz,"0","Koblenz"
Kobuk,"0","Kobuk"
Kochi,"0","Kochi"
Kodiak,"0","Kodiak"
Kogalym,"0","Kogalym"
Koggala,"0","Koggala"
Kokomo,"0","Kokomo"
Kokonau,"0","Kokonau"
Kokshetau,"0","Kokshetau"
Kolhapur,"0","Kolhapur"
Koliganek,"0","Koliganek"
Kolkata,"0","Kolkata"
Kolwezi,"0","Kolwezi"
Komsomolsk-on-Amur,"0","Komsomolsk-on-Amur"
Kona,"0","Kona"
Kone,"0","Kone"
Kongiganak,"0","Kongiganak"
Kongolo,"0","Kongolo"
Konya,"0","Konya"
Kooddoo,"0","Kooddoo"
Korhogo,"0","Korhogo"
Korla,"0","Korla"
Koro Island,"0","Koro Island"
Kortrijk-vevelgem,"0","Kortrijk-vevelgem"
Kos,"0","Kos"
Kosice,"0","Kosice"
Kosrae,"0","Kosrae"
Kostanay,"0","Kostanay"
Kostroma,"0","Kostroma"
Koszalin,"0","Koszalin"
Kota Bahru,"0","Kota Bahru"
Kota Kinabalu,"0","Kota Kinabalu"
Kota,"0","Kota"
Kotlas,"0","Kotlas"
Kotlik,"0","Kotlik"
Kotzebue,"0","Kotzebue"
Koulamoutou,"0","Koulamoutou"
Koumac,"0","Koumac"
Kowanyama,"0","Kowanyama"
Koyuk,"0","Koyuk"
Koyukuk,"0","Koyukuk"
Kozani,"0","Kozani"
Krabi,"0","Krabi"
Krakow,"0","Krakow"
Kralendijk,"0","Kralendijk"
Kramatorsk,"0","Kramatorsk"
Kramfors,"0","Kramfors"
Krasnodar,"0","Krasnodar"
Krasnovodsk,"0","Krasnovodsk"
Krasnoyarsk,"0","Krasnoyarsk"
Kratie,"0","Kratie"
Kristiansand,"0","Kristiansand"
Kristianstad,"0","Kristianstad"
Kristiansund,"0","Kristiansund"
Krivoy Rog,"0","Krivoy Rog"
Kruunupyy,"0","Kruunupyy"
Kuala Lumpur,"0","Kuala Lumpur"
Kuala Terengganu,"0","Kuala Terengganu"
Kuantan,"0","Kuantan"
Kubin,"0","Kubin"
Kuching,"0","Kuching"
Kudat,"0","Kudat"
Kufra,"0","Kufra"
Kuito,"0","Kuito"
Kulu,"0","Kulu"
Kulyab,"0","Kulyab"
Kumamoto,"0","Kumamoto"
Kumasi,"0","Kumasi"
Kumejima,"0","Kumejima"
Kundiawa,"0","Kundiawa"
Kunduz,"0","Kunduz"
Kunming,"0","Kunming"
Kunsan,"0","Kunsan"
Kununurra,"0","Kununurra"
Kuopio,"0","Kuopio"
Kupang,"0","Kupang"
Kuparuk,"0","Kuparuk"
Kuqa,"0","Kuqa"
Kuressaare,"0","Kuressaare"
Kurgan,"0","Kurgan"
Kuria,"0","Kuria"
Kursk,"0","Kursk"
Kuruman,"0","Kuruman"
Kushiro,"0","Kushiro"
Kutahya,"0","Kutahya"
Kutaisi,"0","Kutaisi"
Kuujjuarapik,"0","Kuujjuarapik"
Kuusamo,"0","Kuusamo"
Kuwait,"0","Kuwait"
Kwajalein,"0","Kwajalein"
Kwangju,"0","Kwangju"
Kwethluk,"0","Kwethluk"
Kwigillingok,"0","Kwigillingok"
Kyaukpyu,"0","Kyaukpyu"
Kyzyl,"0","Kyzyl"
Kzyl-Orda,"0","Kzyl-Orda"
La Ceiba,"0","La Ceiba"
La Coloma,"0","La Coloma"
La Coruna,"0","La Coruna"
La Crosse,"0","La Crosse"
La Dorada,"0","La Dorada"
La Fortuna/San Carlos,"0","La Fortuna/San Carlos"
La Fria,"0","La Fria"
La Gomera,"0","La Gomera"
La Grande Riviere,"0","La Grande Riviere"
La Grande,"0","La Grande"
La Grande-4,"0","La Grande-4"
La Isabela,"0","La Isabela"
La Junta,"0","La Junta"
La Môle,"0","La Môle"
La Palma,"0","La Palma"
La Paz,"0","La Paz"
La Pedrera,"0","La Pedrera"
La Plata,"0","La Plata"
La Rioja,"0","La Rioja"
La Roche-sur-yon,"0","La Roche-sur-yon"
La Rochelle,"0","La Rochelle"
La Romana,"0","La Romana"
La Ronge,"0","La Ronge"
La Serena,"0","La Serena"
La Tabatière,"0","La Tabatière"
La Toma (Catamayo),"0","La Toma (Catamayo)"
La Verne,"0","La Verne"
LaGrange,"0","LaGrange"
Laage,"0","Laage"
Laamu Atoll,"0","Laamu Atoll"
Labe,"0","Labe"
Labrea,"0","Labrea"
Labuan,"0","Labuan"
Labuhan Bajo,"0","Labuhan Bajo"
Lac Brochet,"0","Lac Brochet"
Ladag,"0","Ladag"
Ladysmith,"0","Ladysmith"
Lafayette,"0","Lafayette"
Laghouat,"0","Laghouat"
Lagos,"0","Lagos"
Lahad Datu,"0","Lahad Datu"
Lahania-kapalua,"0","Lahania-kapalua"
Lahore,"0","Lahore"
Lahr,"0","Lahr"
Lajes (terceira Island),"0","Lajes (terceira Island)"
Lake Charles,"0","Lake Charles"
Lake City,"0","Lake City"
Lake Evella,"0","Lake Evella"
Lake Havasu City,"0","Lake Havasu City"
Lake Macquarie,"0","Lake Macquarie"
Lake Manyara,"0","Lake Manyara"
Lake Minchumina,"0","Lake Minchumina"
Lake Placid,"0","Lake Placid"
Lakeba Island,"0","Lakeba Island"
Lakehurst,"0","Lakehurst"
Lakeland,"0","Lakeland"
Lakselv,"0","Lakselv"
Lalibella,"0","Lalibella"
Lamap,"0","Lamap"
Lamar,"0","Lamar"
Lambarene,"0","Lambarene"
Lambasa,"0","Lambasa"
Lamen Bay,"0","Lamen Bay"
Lamezia,"0","Lamezia"
Lamidanda,"0","Lamidanda"
Lampang,"0","Lampang"
Lampasas,"0","Lampasas"
Lampedusa,"0","Lampedusa"
Lamu,"0","Lamu"
Lanai,"0","Lanai"
Lancaster,"0","Lancaster"
Land s End,"0","Land s End"
Landskrona,"0","Landskrona"
Langeoog,"0","Langeoog"
Langgur-Kei Islands,"0","Langgur-Kei Islands"
Langkawi,"0","Langkawi"
Lankaran,"0","Lankaran"
Lannion,"0","Lannion"
Lansdowne House,"0","Lansdowne House"
Lansing,"0","Lansing"
Lanyu,"0","Lanyu"
Lanzhou,"0","Lanzhou"
Laoag,"0","Laoag"
Lappeenranta,"0","Lappeenranta"
Lar,"0","Lar"
Laramie,"0","Laramie"
Laredo,"0","Laredo"
Larissa,"0","Larissa"
Larnaca,"0","Larnaca"
Larned,"0","Larned"
Larsen Bay,"0","Larsen Bay"
Las Cruces,"0","Las Cruces"
Las Heras,"0","Las Heras"
Las Tunas,"0","Las Tunas"
Las Vegas,"0","Las Vegas"
Lasham,"0","Lasham"
Lashio,"0","Lashio"
Lashkar Gah,"0","Lashkar Gah"
Latacunga,"0","Latacunga"
Latakia,"0","Latakia"
Latina,"0","Latina"
Latrobe,"0","Latrobe"
Launceston,"0","Launceston"
Lausanne,"0","Lausanne"
Laval,"0","Laval"
Laverton,"0","Laverton"
Lawas,"0","Lawas"
Lawrence,"0","Lawrence"
Lawrenceville,"0","Lawrenceville"
Lawton,"0","Lawton"
Lazard Cardenas,"0","Lazard Cardenas"
Le Castellet,"0","Le Castellet"
Le Havre,"0","Le Havre"
Le Mans,"0","Le Mans"
Le Puy,"0","Le Puy"
Le Tourquet,"0","Le Tourquet"
Leaf Rapids,"0","Leaf Rapids"
Learmonth,"0","Learmonth"
Lebanon,"0","Lebanon"
Lecce,"0","Lecce"
Leeds,"0","Leeds"
Leesburg,"0","Leesburg"
Leeuwarden,"0","Leeuwarden"
Legazpi,"0","Legazpi"
Leh,"0","Leh"
Leigh Creek,"0","Leigh Creek"
Leinster,"0","Leinster"
Leipzig,"0","Leipzig"
Leknes,"0","Leknes"
Lelystad,"0","Lelystad"
Lemoore,"0","Lemoore"
Lençóis,"0","Lençóis"
Lensk,"0","Lensk"
Leon,"0","Leon"
Leonora,"0","Leonora"
Leros,"0","Leros"
Lerwick,"0","Lerwick"
Les Saintes,"0","Les Saintes"
Lethbridge,"0","Lethbridge"
Lethem,"0","Lethem"
Leticia,"0","Leticia"
Leuchars,"0","Leuchars"
Levuka,"0","Levuka"
Lewisburg,"0","Lewisburg"
Lewiston,"0","Lewiston"
Lewistown,"0","Lewistown"
Lexington KY,"0","Lexington KY"
Lexington,"0","Lexington"
Lhasa,"0","Lhasa"
Lhok Seumawe-Sumatra Island,"0","Lhok Seumawe-Sumatra Island"
Lianyungang,"0","Lianyungang"
Liberal,"0","Liberal"
Liberia,"0","Liberia"
Liberty,"0","Liberty"
Libreville,"0","Libreville"
Lichinga,"0","Lichinga"
Lidkoping,"0","Lidkoping"
Liege,"0","Liege"
